14.6.17	raisk	14.9.10	ratsima	14.12.3	reiting	14.14.16	rikki	14.17.9	rohekae
14.6.18	raisus	14.9.11	ratsmed	14.12.4	rekane	14.14.17	rikkuja	14.17.10	rohekas
14.6.19	raiuja	14.9.12	rattur	14.12.5	reket	14.14.18	rikkuma	14.17.11	rohke
14.6.20	raiuma	14.9.13	raudne	14.12.6	rektor	14.14.19	rikkur	14.17.12	rohkelt
14.7.1	raius	14.9.14	raudnui	14.12.7	relee	14.14.20	riknema	14.17.13	rohkem
14.7.2	rajaja	14.9.15	raudora	14.12.8	relikt	14.15.1	rikutus	14.17.14	rohkus
14.7.3	rajakas	14.9.16	raudpuu	14.12.9	reljeef	14.15.2	rinde	14.17.15	rohtaed
14.7.4	rajama	14.9.17	raudtee	14.12.10	relss	14.15.3	rindpuu	14.17.16	rohtla
14.7.5	rajatis	14.9.18	raudu	14.12.11	relvitu	14.15.4	ringama	14.17.17	rohtuma
14.7.6	rajav	14.9.19	raugelt	14.12.12	remark	14.15.5	ringe	14.17.18	rohukas
14.7.7	rajoon	14.9.20	raugema	14.12.13	renett	14.15.6	ringi	14.17.19	rohumaa
14.7.8	rajuiil	14.10.1	raugus	14.12.14	renomee	14.15.7	ringima	14.17.20	rohund
14.7.9	rajuilm	14.10.2	raukus	14.12.15	rentima	14.15.8	ringis	14.18.1	rohune
14.7.10	rajune	14.10.3	rautama	14.12.16	rentnik	14.15.9	rinnati	14.18.2	rohusoo
14.7.11	rakett	14.10.4	rautis	14.12.17	rentsel	14.15.10	rinne	14.18.3	rohustu
14.7.12	rakis	14.10.5	ravila	14.12.18	reostus	14.15.11	rinnu	14.18.4	roiduma
14.7.13	rakku	14.10.6	ravima	14.12.19	reovesi	14.15.12	rinnus	14.18.5	roigas
14.7.14	rakord	14.10.7	raviool	14.12.20	repliik	14.15.13	rinnutu	14.18.6	roilraa
14.7.15	raksak	14.10.8	ravitav	14.13.1	reprint	14.15.14	ripakil	14.18.7	roimama
14.7.16	raksti	14.10.9	reaalid	14.13.2	repro	14.15.15	ripats	14.18.8	roimar
14.7.17	raksu	14.10.10	reaalne	14.13.3	resto	14.15.16	ripik	14.18.9	roinama
14.7.18	raksus	14.10.11	realine	14.13.4	retort	14.15.17	ripptee	14.18.10	rojalti
14.7.19	rakurss	14.10.12	realist	14.13.5	retro	14.15.18	rippu	14.18.11	rokane
14.7.20	rakutu	14.10.13	reamees	14.13.6	retsept	14.15.19	ripse	14.18.12	rokfoor
14.8.1	ralli	14.10.14	reast	14.13.7	rettu	14.15.20	ripsjas	14.18.13	romaan
14.8.2	rambe	14.10.15	reastus	14.13.8	reuma	14.16.1	riputus	14.18.14	romanss
14.8.3	rambima	14.10.16	rebitav	14.13.9	revers	14.16.2	risakil	14.18.15	rondeel
14.8.4	rammus	14.10.17	rebord	14.13.10	ribevil	14.16.3	riskima	14.18.16	rondell
14.8.5	randaal	14.10.18	redaan	14.13.11	ribin	14.16.4	risla	14.18.17	ronga
14.8.6	randal	14.10.19	redel	14.13.12	rihas	14.16.5	riste	14.18.18	roobas
14.8.7	randuma	14.10.20	reebus	14.13.13	rihmik	14.16.6	risti	14.18.19	roodama
14.8.8	range	14.11.1	reede	14.13.14	rihti	14.16.7	ristike	14.18.20	roodium
14.8.9	rangelt	14.11.2	reeder	14.13.15	rihtima	14.16.8	ristine	14.19.1	rooduma
14.8.10	rangis	14.11.3	reegel	14.13.16	rihvane	14.16.9	ristis	14.19.2	roogne
14.8.11	rangluu	14.11.4	reenama	14.13.17	rihvel	14.16.10	ristjas	14.19.3	roojus
14.8.12	rannak	14.11.5	reenium	14.13.18	riiakas	14.16.11	ristlus	14.19.4	rookima
14.8.13	rantima	14.11.6	reesus	14.13.19	riider	14.16.12	ristluu	14.19.5	roolija
14.19.6	roolima	15.1.19	rustika	15.4.12	saepakk	15.7.5	samas	15.9.18	seaduma
14.19.7	roolind	15.1.20	rusuma	15.4.13	saepalk	15.7.6	samasus	15.9.19	seadus
14.19.8	roomaja	15.2.1	rusune	15.4.14	saepea	15.7.7	samblik	15.9.20	seafarm
14.19.9	roomama	15.2.2	rusutus	15.4.15	saepuit	15.7.8	sambo	15.10.1	sealaut
14.19.10	roomatt	15.2.3	rusuv	15.4.16	saepukk	15.7.9	sammas	15.10.2	sealiha
14.19.11	roopill	15.2.4	rusuvus	15.4.17	saepuru	15.7.10	sammuma	15.10.3	sealilm
14.19.12	roopima	15.2.5	rutakas	15.4.18	saere	15.7.11	sampler	15.10.4	sealne
14.19.13	roosa	15.2.6	rutakus	15.4.19	saetee	15.7.12	sampsu	15.10.5	sealt
14.19.14	roosima	15.2.7	rutem	15.4.20	saevibu	15.7.13	samss	15.10.6	seanss
14.19.15	rooste	15.2.8	rutjuma	15.5.1	safari	15.7.14	samuti	15.10.7	seanupp
14.19.16	roostik	15.2.9	rutlema	15.5.2	safiir	15.7.15	sandaal	15.10.8	seapea
14.19.17	rootor	15.2.10	ruugama	15.5.3	safran	15.7.16	sangar	15.10.9	seapekk
14.19.18	roots	15.2.11	ruumala	15.5.4	sagarik	15.7.17	sanitar	15.10.10	seapohl
14.19.19	rootsi	15.2.12	ruumne	15.5.5	sagris	15.7.18	santiim	15.10.11	seasaba
14.19.20	rootsik	15.2.13	ruupia	15.5.6	sahin	15.7.19	santus	15.10.12	seasilm
14.20.1	roovik	15.2.14	saabas	15.5.7	sahkama	15.7.20	sapine	15.10.13	seasink
14.20.2	roovima	15.2.15	saabuma	15.5.8	sahmak	15.8.1	sapisus	15.10.14	seasool
14.20.3	ropakas	15.2.16	saabunu	15.5.9	sahmama	15.8.2	saproob	15.10.15	seasulg
14.20.4	ropsama	15.2.17	saadan	15.5.10	sahmima	15.8.3	sapsama	15.10.16	seatapp
14.20.5	ropsija	15.2.18	saadav	15.5.11	sahmu	15.8.4	sapsima	15.10.17	seatemp
14.20.6	ropsti	15.2.19	saade	15.5.12	sahvt	15.8.5	sapsti	15.10.18	seatigu
14.20.7	rosett	15.2.20	saadik	15.5.13	saiga	15.8.6	sapsuma	15.10.19	seatina
14.20.8	rosin	15.3.1	saadus	15.5.14	sajand	15.8.7	saraban	15.10.20	seatu
14.20.9	rotang	15.3.2	saaga	15.5.15	sajane	15.8.8	sarapik	15.11.1	sebidus
14.20.10	ruanda	15.3.3	saage	15.5.16	sajas	15.8.9	saras	15.11.2	sebima
14.20.11	rubid	15.3.4	saagima	15.5.17	sajuti	15.8.10	sardell	15.11.3	sebra
14.20.12	rubiin	15.3.5	saagis	15.5.18	sakraal	15.8.11	sardi	15.11.4	sebroid
14.20.13	rubla	15.3.6	saagjas	15.5.19	sakri	15.8.12	sardiin	15.11.5	sedap
14.20.14	rudima	15.3.7	saago	15.5.20	saksik	15.8.13	sarikas	15.11.6	seder
14.20.15	rudin	15.3.8	saajad	15.6.1	sakuska	15.8.14	sarkasm	15.11.7	seebine
14.20.16	ruhiorg	15.3.9	saalima	15.6.2	salaami	15.8.15	sarkoom	15.11.8	seede
14.20.17	ruiatus	15.3.10	saama	15.6.3	saladus	15.8.16	sarmaat	15.11.9	seedima
14.20.18	ruigama	15.3.11	saamatu	15.6.4	salaja	15.8.17	sarveke	15.11.10	seeduma
14.20.19	rulaad	15.3.12	saamine	15.6.5	salajas	15.8.18	sarvik	15.11.11	seega
14.20.20	rulett	15.3.13	saarmas	15.6.6	salalik	15.8.19	sasima	15.11.12	seekans
15.1.1	ruljas	15.3.14	saast	15.6.7	salauss	15.8.20	sasine	15.11.13	seekel
15.1.2	rullik	15.3.15	saaste	15.6.8	saldo	15.9.1	sasipea	15.11.14	seelik
15.1.3	rullike	15.3.16	saate	15.6.9	salgaja	15.9.2	sassi	15.11.15	seemik
15.1.4	rullima	15.3.17	saati	15.6.10	salgama	15.9.3	satikas	15.11.16	seemis
15.1.5	rulltee	15.3.18	saatja	15.6.11	salguti	15.9.4	satsuma	15.11.17	seemla
15.1.6	rulluma	15.3.19	saatma	15.6.12	salkama	15.9.5	sattuma	15.11.18	seemnis
15.1.7	rullur	15.3.20	saatus	15.6.13	salmik	15.9.6	sauene	15.11.19	seenine
15.1.8	ruloo	15.4.1	sabat	15.6.14	salmima	15.9.7	sauhti	15.11.20	seenjas
15.1.9	ruloon	15.4.2	sabatu	15.6.15	salooga	15.9.8	saund	15.12.1	seerav
15.1.10	rumal	15.4.3	sabauim	15.6.16	salsa	15.9.9	saunik	15.12.2	seerum
15.1.11	rumba	15.4.4	sabiin	15.6.17	salto	15.9.10	saurus	15.12.3	seesam
15.1.12	rupsik	15.4.5	sablon	15.6.18	salupoi	15.9.11	savann	15.12.4	seest
15.1.13	rupski	15.4.6	sadama	15.6.19	saluut	15.9.12	savijas	15.12.5	segaarv
15.1.14	rupskid	15.4.7	sadanik	15.6.20	salvama	15.9.13	savimaa	15.12.6	segaja
15.1.15	ruskama	15.4.8	sadism	15.7.1	salvang	15.9.14	savine	15.12.7	segama
15.1.16	ruske	15.4.9	sadul	15.7.2	salve	15.9.15	seade	15.12.8	segment
15.1.17	ruskelt	15.4.10	saduser	15.7.3	salvei	15.9.16	seadja	15.12.9	seier
15.1.18	russist	15.4.11	saeleht	15.7.4	samakas	15.9.17	seadlus	15.12.10	seiid
15.12.11	seiklus	15.15.4	serveer	15.17.17	siiski	15.20.10	sirin	16.3.3	snoob
15.12.12	seilama	15.15.5	servija	15.17.18	sikutus	15.20.11	siristi	16.3.4	soapii
15.12.13	seimer	15.15.6	servili	15.17.19	silaan	15.20.12	sirkama	16.3.5	soaraam
15.12.14	seimik	15.15.7	servima	15.17.20	silima	15.20.13	sirkel	16.3.6	sobima
15.12.15	seire	15.15.8	servis	15.18.1	silitus	15.20.14	sirmik	16.3.7	sobing
15.12.16	seis!	15.15.9	serviti	15.18.2	silkama	15.20.15	sirukil	16.3.8	sobivus
15.12.17	seisev	15.15.10	servus	15.18.3	sille	15.20.16	siruli	16.3.9	sodiaak
15.12.18	seisja	15.15.11	sestap	15.18.4	sillul	15.20.17	sirvima	16.3.10	sodine
15.12.19	seisus	15.15.12	sette	15.18.5	sillule	15.20.18	sisalik	16.3.11	soenema
15.12.20	seitse	15.15.13	setukas	15.18.6	sillus	15.20.19	sisask	16.3.12	soetama
15.13.1	seitung	15.15.14	setuke	15.18.7	silmama	15.20.20	siseelu	16.3.13	soetus
15.13.2	seivima	15.15.15	sferoid	15.18.8	silmik	16.1.1	sisemaa	16.3.14	sofitt
15.13.3	sekser	15.15.16	sfinks	15.18.9	silmili	16.1.2	sisene	16.3.15	sogama
15.13.4	seksima	15.15.17	sibama	15.18.10	silmitu	16.1.3	sisin	16.3.16	sogane
15.13.5	seksism	15.15.18	siblima	15.18.11	silmjas	16.1.4	sisse	16.3.17	sohielu
15.13.6	seksist	15.15.19	sibulik	15.18.12	silmne	16.1.5	sisukus	16.3.18	sohva
15.13.7	sektor	15.15.20	sidinal	15.18.13	silmsi	16.1.6	sitane	16.3.19	soikuma
15.13.8	sekvoia	15.16.1	sidrun	15.18.14	silmsus	16.1.7	sitikas	16.3.20	sojauba
15.13.9	seletus	15.16.2	siduma	15.18.15	silmus	16.1.8	sitkelt	16.4.1	solaar
15.13.10	selgelt	15.16.3	sidur	15.18.16	siloauk	16.1.9	sitkuma	16.4.2	solge
15.13.11	selgne	15.16.4	sidus	15.18.17	siluma	16.1.10	sitkus	16.4.3	solgine
15.13.12	selgsus	15.16.5	siesta	15.18.18	silumis	16.1.11	sitsima	16.4.4	solin
15.13.13	selguma	15.16.6	sigaret	15.18.19	silur	16.1.12	sittama	16.4.5	solist
15.13.14	selili	15.16.7	sigidik	15.18.20	simmel	16.1.13	sittuma	16.4.6	solkima
15.13.15	selis	15.16.8	sigidus	15.19.1	sinakas	16.1.14	siuks	16.4.7	solks
15.13.16	seliti	15.16.9	sigilik	15.19.2	sinaks	16.1.15	siumari	16.4.8	solksti
15.13.17	seljali	15.16.10	sigimik	15.19.3	sinama	16.1.16	siunama	16.4.9	solluks
15.13.18	sellal	15.16.11	sigivus	15.19.4	sinavus	16.1.17	siuts	16.4.10	solvang
15.13.19	selters	15.16.12	sigma	15.19.5	sindel	16.1.18	skaala	16.4.11	solvav
15.13.20	selts	15.16.13	signaal	15.19.6	sinder	16.1.19	skalp	16.4.12	solve
15.14.1	seltsi	15.16.14	signeet	15.19.7	singal	16.1.20	skatt	16.4.13	solvent
15.14.2	selva	15.16.15	sigudik	15.19.8	singali	16.2.1	skelett	16.4.14	somaali
15.14.3	selvima	15.16.16	sigur	15.19.9	singel	16.2.2	skepsis	16.4.15	sombe
15.14.4	semafor	15.16.17	sihin	15.19.10	singuma	16.2.3	skepter	16.4.16	sombune
15.14.5	semgal	15.16.18	sihitav	15.19.11	sinihai	16.2.4	skeptik	16.4.17	sompama
15.14.6	semiidi	15.16.19	sihitee	15.19.12	sinikas	16.2.5	skertso	16.4.18	sondima
15.14.7	semiit	15.16.20	sihitu	15.19.13	sinikus	16.2.6	skiff	16.4.19	sonduma
15.14.8	seminar	15.17.1	sihitus	15.19.14	sinkjas	16.2.7	skits	16.4.20	songima
15.14.9	semmima	15.17.2	sihker	15.19.15	sinna	16.2.8	skoor	16.5.1	sonima
15.14.10	semstvo	15.17.3	sihtima	15.19.16	sinod	16.2.9	skreema	16.5.2	sonkima
15.14.11	senat	15.17.4	sihuke	15.19.17	sionist	16.2.10	skunk	16.5.3	sooalss
15.14.12	sendine	15.17.5	siider	15.19.18	siplema	16.2.11	slaavi	16.5.4	soobel
15.14.13	seniit	15.17.6	siidi	15.19.19	sipsama	16.2.12	slaid	16.5.5	soodane
15.14.14	senini	15.17.7	siidine	15.19.20	sipsik	16.2.13	slepis	16.5.6	soodne
15.14.15	senjoor	15.17.8	siidjas	15.20.1	sipsti	16.2.14	sleppi	16.5.7	soodsus
15.14.16	senna	15.17.9	siidne	15.20.2	siputus	16.2.15	slovaki	16.5.8	soogaas
15.14.17	senti	15.17.10	siiluma	15.20.3	sirakas	16.2.16	slovakk	16.5.9	soohein
15.14.18	seong	15.17.11	siinilm	15.20.4	sireen	16.2.17	sloveen	16.5.10	soojak
15.14.19	seoslik	15.17.12	siinne	15.20.5	sirevil	16.2.18	smaragd	16.5.11	soojane
15.14.20	seotus	15.17.13	siiralt	15.20.6	sirge	16.2.19	smirgel	16.5.12	soojuma
15.15.1	sepis	15.17.14	siire	15.20.7	sirgtee	16.2.20	snaiper	16.5.13	soojune
15.15.2	serval	15.17.15	siirup	15.20.8	sirgu	16.3.1	snepper	16.5.14	sookold
15.15.3	servama	15.17.16	siisike	15.20.9	sirguke	16.3.2	snitt	16.5.15	soolama
16.5.16	soolane	16.8.9	sorvama	16.11.2	suguiha	16.13.15	supee	16.16.8	suuvesi
16.5.17	sooline	16.8.10	sosima	16.11.3	sugupuu	16.13.16	super	16.16.9	suvatsi
16.5.18	soolsus	16.8.11	sotnik	16.11.4	suguti	16.13.17	supine	16.16.10	suveaed
16.5.19	sooma	16.8.12	sotnja	16.11.5	sugutus	16.13.18	suplema	16.16.11	suveaeg
16.5.20	soomaa	16.8.13	soust	16.11.6	suhkur	16.13.19	suport	16.16.12	suvieos
16.6.1	soomaak	16.8.14	soveldi	16.11.7	suhtarv	16.13.20	supsama	16.16.13	suvine
16.6.2	soomets	16.8.15	sovrin	16.11.8	suhtes	16.14.1	surelik	16.16.14	svamm
16.6.3	soomuld	16.8.16	spaatel	16.11.9	suhtosa	16.14.2	suremus	16.16.15	sviit
16.6.4	soomus	16.8.17	spagaat	16.11.10	suhtuma	16.14.3	surfima	16.16.16	sviiter
16.6.5	sooniit	16.8.18	spagett	16.11.11	suikuma	16.14.4	surija	16.16.17	sving
16.6.6	soonik	16.8.19	spaleer	16.11.12	suine	16.14.5	surin	16.16.18	svipsi
16.6.7	soonima	16.8.20	spanjel	16.11.13	suised	16.14.6	surmama	16.16.19	taadi
16.6.8	soonine	16.9.1	speller	16.11.14	suits	16.14.7	surmav	16.16.20	taamale
16.6.9	soonjas	16.9.2	sperma	16.11.15	suitsed	16.14.8	surmlik	16.17.1	taani
16.6.10	soonur	16.9.3	spets	16.11.16	suitsev	16.14.9	surnuk	16.17.2	taaruma
16.6.11	sooosi	16.9.4	spinat	16.11.17	suitsik	16.14.10	surnult	16.17.3	taastus
16.6.12	soopart	16.9.5	spindel	16.11.18	sujuvus	16.14.11	surts	16.17.4	tabama
16.6.13	soopihl	16.9.6	spinn	16.11.19	sukman	16.14.12	surtsti	16.17.5	tabatu
16.6.14	sooraja	16.9.7	spiraal	16.11.20	sulatus	16.14.13	suruma	16.17.6	tablett
16.6.15	sooraud	16.9.8	spliin	16.12.1	sulavus	16.14.14	surutis	16.17.7	tabloid
16.6.16	sooroll	16.9.9	splint	16.12.2	suleebe	16.14.15	sushi	16.17.8	tabloo
16.6.17	soorull	16.9.10	sport	16.12.3	suleng	16.14.16	susin	16.17.9	taburet
16.6.18	soosaar	16.9.11	staatus	16.12.4	suletus	16.14.17	sutike	16.17.10	taevake
16.6.19	soosild	16.9.12	stagna	16.12.5	suleude	16.14.18	sutsima	16.17.11	taevane
16.6.20	soosima	16.9.13	staier	16.12.6	sulfaat	16.14.19	sutsti	16.17.12	tagaja
16.7.1	sootald	16.9.14	stamp	16.12.7	sulfiid	16.14.20	suuava	16.17.13	tagal
16.7.2	sooteke	16.9.15	stange	16.12.8	sulfit	16.15.1	suubuma	16.17.14	tagala
16.7.3	sootuks	16.9.16	starter	16.12.9	sulgboa	16.15.2	suude	16.17.15	tagama
16.7.4	soovalk	16.9.17	statiiv	16.12.10	sulgema	16.15.3	suudme	16.17.16	tagamaa
16.7.5	soovik	16.9.18	statist	16.12.11	sulgjas	16.15.4	suuesik	16.17.17	tagaots
16.7.6	soovima	16.9.19	statuut	16.12.12	sulgne	16.15.5	suukorv	16.17.18	tagasi
16.7.7	soovlik	16.9.20	stend	16.12.13	sulgorg	16.15.6	suula	16.17.19	tagatis
16.7.8	sopaauk	16.10.1	stenoos	16.12.14	sulgur	16.15.7	suulas	16.17.20	tagauks
16.7.9	sopis	16.10.2	stepsel	16.12.15	sulima	16.15.8	suulehk	16.18.1	taglas
16.7.10	sopka	16.10.3	stereo	16.12.16	sulin	16.15.9	suuli	16.18.2	tagumik
16.7.11	sopsima	16.10.4	stigma	16.12.17	suline	16.15.10	suuline	16.18.3	tagune
16.7.12	sopsti	16.10.5	stiilne	16.12.18	sulks	16.15.11	suulu	16.18.4	taguots
16.7.13	sopsuma	16.10.6	stiimer	16.12.19	sulnilt	16.15.12	suumima	16.18.5	tahke
16.7.14	soputus	16.10.7	stilb	16.12.20	sulps	16.15.13	suuming	16.18.6	tahkjas
16.7.15	sorakil	16.10.8	stilist	16.13.1	sulund	16.15.14	suund	16.18.7	tahmama
16.7.16	sorama	16.10.9	stoik	16.13.2	sulus	16.15.15	suundus	16.18.8	tahmjas
16.7.17	sorbi	16.10.10	stoll	16.13.3	sumakas	16.15.16	suunis	16.18.9	tahmuma
16.7.18	sordiin	16.10.11	stoola	16.13.4	sumaki	16.15.17	suupill	16.18.10	tahtetu
16.7.19	sorgo	16.10.12	streik	16.13.5	sumbuma	16.15.18	suupilu	16.18.11	tahtlik
16.7.20	sorgu	16.10.13	strekk	16.13.6	sumbuti	16.15.19	suuraju	16.18.12	tahtlus
16.8.1	soriit	16.10.14	stress	16.13.7	sumdi	16.15.20	suurelt	16.18.13	tahtsi
16.8.2	sorin	16.10.15	string	16.13.8	sumedus	16.16.1	suurnik	16.18.14	tahukas
16.8.3	soring	16.10.16	stseen	16.13.9	sumer	16.16.2	suuruke	16.18.15	tahuma
16.8.4	sorkama	16.10.17	stuudio	16.13.10	summa	16.16.3	suurune	16.18.16	taide
16.8.5	sorkima	16.10.18	suaav	16.13.11	summuti	16.16.4	suuseks	16.18.17	taidlus
16.8.6	sorter	16.10.19	subrett	16.13.12	sundosa	16.16.5	suusk	16.18.18	taies
16.8.7	sortija	16.10.20	sufiks	16.13.13	sunniit	16.16.6	suuskur	16.18.19	taigen
16.8.8	sorts	16.11.1	suguakt	16.13.14	sunnik	16.16.7	suutlik	16.18.20	taiguma
16.19.1	tailiha	17.1.14	tampima	17.4.7	taster	17.6.20	tegus	17.9.13	teomees
16.19.2	taimen	17.1.15	tampnui	17.4.8	tasuja	17.7.1	tegusus	17.9.14	teonimi
16.19.3	taimer	17.1.16	tampoon	17.4.9	tasuv	17.7.2	tehas	17.9.15	teoori
16.19.4	taimik	17.1.17	tamtamm	17.4.10	tatami	17.7.3	tehis	17.9.16	teooria
16.19.5	taimla	17.1.18	tangens	17.4.11	tatar	17.7.4	tehno	17.9.17	teosoof
16.19.6	taimne	17.1.19	tangid	17.4.12	tatik	17.7.5	tehte	17.9.18	teostus
16.19.7	tainane	17.1.20	tangune	17.4.13	tatikas	17.7.6	tehtu	17.9.19	teotahe
16.19.8	tainas	17.2.1	tanka	17.4.14	tatine	17.7.7	tehtud	17.9.20	teotama
16.19.9	taine	17.2.2	tanke	17.4.15	tatsama	17.7.8	teimik	17.10.1	teovaim
16.19.10	tainjas	17.2.3	tankett	17.4.16	tatsuma	17.7.9	teimima	17.10.2	teping
16.19.11	taipama	17.2.4	tankima	17.4.17	taunima	17.7.10	teine	17.10.3	teppima
16.19.12	tajumus	17.2.5	tankla	17.4.18	taust	17.7.11	teipima	17.10.4	tequila
16.19.13	takisti	17.2.6	tankur	17.4.19	tavaar	17.7.12	teisal	17.10.5	terajas
16.19.14	taklema	17.2.7	tanner	17.4.20	tavatus	17.7.13	teisale	17.10.6	terakas
16.19.15	taksis	17.2.8	tanniin	17.5.1	tavern	17.7.14	teisem	17.10.7	terake
16.19.16	takso	17.2.9	tante	17.5.2	tavott	17.7.15	teisend	17.10.8	terane
16.19.17	taktik	17.2.10	tants	17.5.3	teabe	17.7.16	teisene	17.10.9	teras
16.19.18	taktitu	17.2.11	tanum	17.5.4	teade	17.7.17	teisiti	17.10.10	teratu
16.19.19	takune	17.2.12	taoism	17.5.5	teadis	17.7.18	teism	17.10.11	terbium
16.19.20	takutis	17.2.13	taoist	17.5.6	teadlik	17.7.19	teismed	17.10.12	teretus
16.20.1	takutus	17.2.14	taoline	17.5.7	teadma	17.7.20	teistma	17.10.13	teriakk
16.20.2	taldmik	17.2.15	taosed	17.5.8	teadmus	17.8.1	teistre	17.10.14	teris
16.20.3	taldrik	17.2.16	tapeet	17.5.9	teadu	17.8.2	teivas	17.10.15	teritus
16.20.4	talent	17.2.17	tapetu	17.5.10	teadur	17.8.3	tekapuu	17.10.16	termid
16.20.5	talgud	17.2.18	tapiokk	17.5.11	teadvus	17.8.4	tekis	17.10.17	termin
16.20.6	talieos	17.2.19	taplema	17.5.12	teataja	17.8.5	tekitus	17.10.18	termo
16.20.7	talitee	17.2.20	tapmine	17.5.13	teater	17.8.6	tekke	17.10.19	termos
16.20.8	talitus	17.3.1	tappa	17.5.14	techno	17.8.7	tekkima	17.10.20	ternes
16.20.9	talje	17.3.2	tappima	17.5.15	teekate	17.8.8	tekno	17.11.1	terve
16.20.10	tallama	17.3.3	tapuaed	17.5.16	teekook	17.8.9	teksad	17.11.2	tesla
16.20.11	tallel	17.3.4	tarakan	17.5.17	teekott	17.8.10	teksas	17.11.3	testik
16.20.12	tallus	17.3.5	tarand	17.5.18	teelahe	17.8.11	tekst	17.11.4	teurgia
16.20.13	talmud	17.3.6	tarbe	17.5.19	teelaud	17.8.12	telefon	17.11.5	tiaara
16.20.14	talong	17.3.7	tarbetu	17.5.20	teeline	17.8.13	telekas	17.11.6	tibla
16.20.15	talrep	17.3.8	tarbija	17.6.1	teelint	17.8.14	teleks	17.11.7	tibuke
16.20.16	taluaed	17.3.9	tarbima	17.6.2	teener	17.8.15	teler	17.11.8	tigedus
16.20.17	taluma	17.3.10	tarduni	17.6.3	teeolud	17.8.16	telik	17.11.9	tigujas
16.20.18	talund	17.3.11	targalt	17.6.4	teeots	17.8.17	tellima	17.11.10	tihane
16.20.19	talunik	17.3.12	targu	17.6.5	teepakk	17.8.18	tellis	17.11.11	tihedus
16.20.20	talutav	17.3.13	tariif	17.6.6	teeperv	17.8.19	tellitu	17.11.12	tihend
17.1.1	talutus	17.3.14	tarima	17.6.7	teerull	17.8.20	telluur	17.11.13	tihkama
17.1.2	taluvus	17.3.15	tarkune	17.6.8	teeseen	17.9.1	temmima	17.11.14	tihkjas
17.1.3	talva	17.3.16	tarne	17.6.9	teesis	17.9.2	tempera	17.11.15	tihkus
17.1.4	talvik	17.3.17	tarning	17.6.10	teesulg	17.9.3	tempima	17.11.16	tihtima
17.1.5	talvike	17.3.18	tarokk	17.6.11	teetoos	17.9.4	tempus	17.11.17	tiibjas
17.1.6	talvine	17.3.19	tarrend	17.6.12	teeviit	17.9.5	tenge	17.11.18	tiibur
17.1.7	tambur	17.3.20	tartaan	17.6.13	teflon	17.9.6	tenrek	17.11.19	tiidus
17.1.8	tambuur	17.4.1	tarvik	17.6.14	teftel	17.9.7	tensor	17.11.20	tiigel
17.1.9	tamil	17.4.2	tasadus	17.6.15	tegema	17.9.8	teokarp	17.12.1	tiiger
17.1.10	tamili	17.4.3	tasand	17.6.16	tegev	17.9.9	teokas	17.12.2	tiinus
17.1.11	tammik	17.4.4	tasane	17.6.17	tegevus	17.9.10	teokus	17.12.3	tiirane
17.1.12	tammuma	17.4.5	tasasus	17.6.18	tegija	17.9.11	teoline	17.12.4	tiisel
17.1.13	tamne	17.4.6	tasem	17.6.19	tegur	17.9.12	teoloog	17.12.5	tiitel
17.12.6	tiiter	17.14.19	toestur	17.17.12	toonela	17.20.5	tragun	18.2.18	tropism
17.12.7	tiivas	17.14.20	toetama	17.17.13	toonija	17.20.6	trahter	18.2.19	troska
17.12.8	tiivis	17.15.1	toetuma	17.17.14	toonik	17.20.7	trahv	18.2.20	tross
17.12.9	tikand	17.15.2	toetus	17.17.15	toonika	17.20.8	traiel	18.3.1	trots
17.12.10	tikker	17.15.3	togima	17.17.16	toonima	17.20.9	traks	18.3.2	trugima
17.12.11	tikkija	17.15.4	tohedus	17.17.17	toonus	17.20.10	tramm	18.3.3	truism
17.12.12	tiksuma	17.15.5	tohoh	17.17.18	tooraks	17.20.11	transa	18.3.4	trull
17.12.13	tikuots	17.15.6	tohtima	17.17.19	toore	17.20.12	transs	18.3.5	trulla
17.12.14	tikupea	17.15.7	tohtjas	17.17.20	toorelt	17.20.13	trapets	18.3.6	trumm
17.12.15	tikutus	17.15.8	toidune	17.18.1	toori	17.20.14	trapper	18.3.7	trupp
17.12.16	tilder	17.15.9	toigas	17.18.2	toorium	17.20.15	trass	18.3.8	truudus
17.12.17	tilgake	17.15.10	toime	17.18.3	tootja	17.20.16	tratt	18.3.9	tsarism
17.12.18	tilgats	17.15.11	toimima	17.18.4	tootlik	17.20.17	trauma	18.3.10	tsekiin
17.12.19	tilge	17.15.12	toimuma	17.18.5	tootlus	17.20.18	treemel	18.3.11	tsensor
17.12.20	tilin	17.15.13	toimunu	17.18.6	tootsus	17.20.19	treener	18.3.12	tsenter
17.13.1	tilke	17.15.14	toite	17.18.7	topaas	17.20.20	trehter	18.3.13	tsikaad
17.13.2	tillu	17.15.15	toitev	17.18.8	topakas	18.1.1	treial	18.3.14	tsikkel
17.13.3	tilpama	17.15.16	toitja	17.18.9	topelt	18.1.2	treima	18.3.15	tsink
17.13.4	timmi	17.15.17	toitma	17.18.10	topend	18.1.3	trekk	18.3.16	tsinnia
17.13.5	timmis	17.15.18	toitur	17.18.11	topis	18.1.4	trell	18.3.17	tsipake
17.13.6	timpsai	17.15.19	toitvus	17.18.12	topka	18.1.5	tremolo	18.3.18	tsitrus
17.13.7	tinajas	17.15.20	tokaata	17.18.13	topless	18.1.6	treng	18.3.19	tsitter
